RecordID_Int,ParcelNumber,SaleDate,SaleAmount,StreetName,StreetNumber,Unit,BookPage
29298,350045000,1996/11/18 05:00:00+00,0,ROSE HILL DR,714,,683:503
29299,350046000,2005/10/05 04:00:00+00,165000,ROSE HILL DR,706,,1049:931
29300,350046000,1994/08/01 04:00:00+00,80000,ROSE HILL DR,706,,636:74
29301,350046000,1982/09/13 04:00:00+00,0,ROSE HILL DR,706,,0:0
29302,350046000,2001/10/16 04:00:00+00,139500,ROSE HILL DR,706,,825:46
29303,350047000,2014/08/05 04:00:00+00,495000,ROSE HILL DR,704,,2014:2776
29304,350047000,2014/08/05 04:00:00+00,0,ROSE HILL DR,704,,2014:2775
29305,350047000,1997/05/23 04:00:00+00,40000,ROSE HILL DR,704,,694:420
29306,350047000,1996/07/09 04:00:00+00,66400,ROSE HILL DR,704,,675:597
29307,350048000,1900/01/01 05:00:00+00,0,ROSE HILL DR,0,,0:0
29308,350048100,1900/01/01 05:00:00+00,0,ROSE HILL DR,0,,0:0
29309,350049000,1972/04/26 04:00:00+00,20000,ROSE HILL DR,700,,335:25
29310,350049000,2014/08/05 04:00:00+00,0,ROSE HILL DR,700,,2014:2775
29311,350049000,2011/11/18 05:00:00+00,0,ROSE HILL DR,700,,W2011:671
29312,350049000,2012/01/11 05:00:00+00,128700,ROSE HILL DR,700,,2012:137
29313,350050000,1900/01/01 05:00:00+00,0,DALE AVE,819,,0:0
29314,350051000,1973/12/18 05:00:00+00,3500,DALE AVE,815,,353:192
29315,350052000,1980/11/17 05:00:00+00,9000,DALE AVE,811,,416:2
29316,350052000,2009/10/16 04:00:00+00,75000,DALE AVE,811,,2009:4636
29317,350053000,2007/09/10 04:00:00+00,0,DALE AVE,807,,1159:270
29318,350053000,1973/04/23 04:00:00+00,7600,DALE AVE,807,,345:343
29319,350053000,2009/12/23 05:00:00+00,100000,DALE AVE,807,,2009:5542
29320,350054000,2006/11/06 05:00:00+00,0,DALE AVE,803,,1114:971
29321,350054000,1985/05/08 04:00:00+00,0,DALE AVE,803,,329:86
29322,350055000,2017/09/18 04:00:00+00,0,DALE AVE,801,,2017:131
29323,350055000,1994/09/23 04:00:00+00,35000,DALE AVE,801,,639:714
29324,350055000,2020/04/27 04:00:00+00,180000,DALE AVE,801,,2020:1507
29325,350055000,1997/12/15 05:00:00+00,85000,DALE AVE,801,,708:381
29326,350056000,1998/10/05 04:00:00+00,5000,DALE AVE,705,,734:674
29327,350056000,1994/11/07 05:00:00+00,1450000,DALE AVE,705,,642:275
29328,350056000,1988/08/31 04:00:00+00,1812700,DALE AVE,705,,0:0
29329,350056000,1998/12/01 05:00:00+00,0,DALE AVE,705,,739:298
29330,350056000,1998/12/01 05:00:00+00,0,DALE AVE,705,,739:295
29331,350056100,1980/04/11 04:00:00+00,0,DALE AVE,701,,410:159
29332,350056100,2018/12/07 05:00:00+00,350000,DALE AVE,701,,2018:4614
29333,350056100,2017/12/13 05:00:00+00,0,DALE AVE,701,,2017:165
29334,350056100,1989/04/21 04:00:00+00,0,DALE AVE,701,,527:276
29335,350057000,2009/06/10 04:00:00+00,175000,CHARLTON AVE,703,,2009:2359
29336,350057000,1963/09/10 04:00:00+00,8500,CHARLTON AVE,703,,0:0
29337,350057000,1976/04/20 04:00:00+00,0,CHARLTON AVE,703,,373:114
29338,350057000,2018/03/29 04:00:00+00,0,CHARLTON AVE,703,,2018:1039
29339,350057100,1999/04/30 04:00:00+00,60000,ALBEMARLE ST,805,,752:8
29340,350057100,1988/04/08 04:00:00+00,40000,ALBEMARLE ST,805,,509:706
29341,350057100,1986/11/21 05:00:00+00,25000,ALBEMARLE ST,805,,0:0
29342,350058000,1998/12/01 05:00:00+00,0,CHARLTON AVE,711,,739:298
29343,350058000,2018/03/29 04:00:00+00,0,CHARLTON AVE,711,,2018:1039
29344,350058000,1990/01/03 05:00:00+00,220000,CHARLTON AVE,711,,538:294
29345,350058000,1986/02/02 05:00:00+00,129300,CHARLTON AVE,711,,0:0
29346,350060000,2011/05/16 04:00:00+00,90000,CHARLTON AVE,715,,2011:1758
29347,350060000,2021/07/30 04:00:00+00,1685000,CHARLTON AVE,715,,2021:3875
29348,350060000,1966/10/13 04:00:00+00,1200,CHARLTON AVE,715,,282:273
29349,350060000,2018/03/02 05:00:00+00,0,CHARLTON AVE,715,,2018:764
29350,350060000,2018/03/29 04:00:00+00,0,CHARLTON AVE,715,,2018:1039
29351,350061000,2018/03/02 05:00:00+00,0,FOREST ST,802,,2018:764
29352,350061000,1985/06/17 04:00:00+00,0,FOREST ST,802,,464:236
29353,350061000,1999/10/01 04:00:00+00,57000,FOREST ST,802,,766:681
29354,350061000,1984/03/07 05:00:00+00,23500,FOREST ST,802,,0:0
29355,350062000,2000/11/28 05:00:00+00,60000,FOREST ST,820,,795:530
29356,350062000,2005/10/14 04:00:00+00,98000,FOREST ST,820,,1051:125
29357,350062000,2016/01/19 05:00:00+00,0,FOREST ST,820,,2016:144
29358,350062000,1994/11/07 05:00:00+00,187500,FOREST ST,820,,0:0
29359,350062000,1997/10/06 04:00:00+00,30000,FOREST ST,820,,704:543
29360,350063000,2016/01/19 05:00:00+00,0,HENRY AVE,710,,2016:144
29361,350063000,2000/11/28 05:00:00+00,60000,HENRY AVE,710,,795:530
29362,350063000,1994/11/07 05:00:00+00,187500,HENRY AVE,710,,0:0
29363,350063000,1997/10/06 04:00:00+00,30000,HENRY AVE,710,,704:543
29364,350063000,2005/10/14 04:00:00+00,98000,HENRY AVE,710,,1051:125
29365,350063000,2005/10/14 04:00:00+00,98000,HENRY AVE,710,,1051:125
29366,350064000,1998/12/01 05:00:00+00,0,ALBEMARLE ST,819,,739:298
29367,350064000,1992/05/08 04:00:00+00,0,ALBEMARLE ST,819,,557:751
29368,350064000,1989/03/16 04:00:00+00,180000,ALBEMARLE ST,819,,0:0
29369,350064100,1998/09/02 04:00:00+00,132000,HENRY AVE,708,,731:843
29370,350064100,1992/05/27 04:00:00+00,57200,HENRY AVE,708,,580:482
29371,350064100,1992/05/08 04:00:00+00,0,HENRY AVE,708,,0:0
29372,350065000,1989/03/16 04:00:00+00,180000,ALBEMARLE ST,821,,0:0
29373,350065000,1992/05/08 04:00:00+00,0,ALBEMARLE ST,821,,557:751
29374,350065000,1998/12/01 05:00:00+00,0,ALBEMARLE ST,821,,739:298
29375,350066000,2010/07/14 04:00:00+00,0,ALBEMARLE ST,901,,W2010:91
29376,350066000,1975/01/24 05:00:00+00,7000,ALBEMARLE ST,901,,362:222
29377,350067000,2002/05/06 04:00:00+00,275000,ALBEMARLE ST,903,,851:285
29378,350067000,2004/05/03 04:00:00+00,500000,ALBEMARLE ST,903,,971:821
29379,350067000,1982/01/29 05:00:00+00,160000,ALBEMARLE ST,903,,426:711
29380,350067100,2014/12/18 05:00:00+00,0,HENRY AVE,711,A&B,2014:3933
29381,350067100,2014/12/18 05:00:00+00,0,HENRY AVE,711,A&B,2014:4396
29382,350067100,1996/09/20 04:00:00+00,0,HENRY AVE,711,A&B,680:340
29383,350067100,2004/05/03 04:00:00+00,500000,HENRY AVE,711,A&B,971:821
29384,350067100,2002/05/06 04:00:00+00,275000,HENRY AVE,711,A&B,851:285
29385,350069000,1998/12/01 05:00:00+00,0,HENRY AVE,715,,739:298
29386,350069000,1959/07/09 04:00:00+00,19000,HENRY AVE,715,,0:0
29387,350069000,2014/11/13 05:00:00+00,579500,HENRY AVE,715,,2014:3933
29388,350069000,1996/09/20 04:00:00+00,275000,HENRY AVE,715,,680:340
29389,350070000,2018/10/15 04:00:00+00,125000,FOREST ST,902,,2018:3954
29390,350070000,1961/09/06 04:00:00+00,5000,FOREST ST,902,,228:69
29391,350071000,1981/04/07 04:00:00+00,0,FOREST ST,904,,WB25:62
29392,350071000,2020/07/28 04:00:00+00,0,FOREST ST,904,,2020:2926
29393,350071000,1972/02/11 05:00:00+00,6000,FOREST ST,904,,333:219
29394,350072000,2004/09/23 04:00:00+00,9000,FOREST ST,906,,996:693
29395,350072000,1981/12/04 05:00:00+00,6500,FOREST ST,906,,0:0
29396,350072000,1984/09/17 04:00:00+00,8500,FOREST ST,906,,455:437
29397,350072000,2020/07/28 04:00:00+00,35000,FOREST ST,906,,2020:2925
29398,350072000,2020/07/28 04:00:00+00,0,FOREST ST,906,,2020:2926
29399,350072000,2021/07/29 04:00:00+00,470895,FOREST ST,906,,2021:3853
29400,350073000,1968/05/17 04:00:00+00,4000,FOREST ST,908,,297:519
29401,350073000,1999/11/10 05:00:00+00,0,FOREST ST,908,,769:452
29402,350073000,2014/01/23 05:00:00+00,0,FOREST ST,908,,2014:212
29403,350074000,1976/06/29 04:00:00+00,17000,CONCORD AVE,710,,375:281
29404,350074000,1985/09/12 04:00:00+00,25000,CONCORD AVE,710,,468:775
29405,350075000,2015/01/29 05:00:00+00,0,CONCORD AVE,708,,W2015:51
29406,350075000,2016/08/30 04:00:00+00,0,CONCORD AVE,708,,2016:3351
29407,350075000,1963/09/24 04:00:00+00,10000,CONCORD AVE,708,,245:349
29408,350075000,2015/01/29 05:00:00+00,0,CONCORD AVE,708,,W2015:55
29409,350076000,2010/09/14 04:00:00+00,145000,CONCORD AVE,706,,2010:3410
29410,350076000,1951/10/31 04:00:00+00,11500,CONCORD AVE,706,,161:134
29411,350077000,1992/08/17 04:00:00+00,0,CONCORD AVE,704,,WB35:181
29412,350077000,1992/08/28 04:00:00+00,46000,CONCORD AVE,704,,586:799
29413,350078000,2020/05/27 04:00:00+00,0,CONCORD AVE,702,,2020:1979
29414,350078000,1967/11/06 05:00:00+00,8500,CONCORD AVE,702,,293:349
29415,350078000,2009/10/27 04:00:00+00,0,CONCORD AVE,702,,W2009:6553
29416,350078000,2010/06/30 04:00:00+00,138000,CONCORD AVE,702,,2010:2338
29417,350079000,1988/03/01 05:00:00+00,26000,ALBEMARLE ST,907,,508:7
29418,350079000,1988/05/03 04:00:00+00,32800,ALBEMARLE ST,907,,510:849
29419,350080000,2003/09/10 04:00:00+00,95000,CONCORD AVE,700,,934:286
29420,350080000,1996/03/28 04:00:00+00,0,CONCORD AVE,700,,668:724
29421,350080000,1984/06/28 04:00:00+00,28500,CONCORD AVE,700,,0:0
29422,350080000,2019/04/17 04:00:00+00,175000,CONCORD AVE,700,,2019:1157
29423,350081000,1970/01/26 05:00:00+00,16800,ALBEMARLE ST,1001,,314:209
29424,350082000,2006/05/31 04:00:00+00,80000,ALBEMARLE ST,1003,,1085:789
29425,350082000,2005/03/24 04:00:00+00,0,ALBEMARLE ST,1003,,1021:38
29426,350082000,1997/04/21 04:00:00+00,20000,ALBEMARLE ST,1003,,692:184
29427,350082000,1995/04/05 04:00:00+00,0,ALBEMARLE ST,1003,,0:0
29428,350082000,2002/09/09 04:00:00+00,41500,ALBEMARLE ST,1003,,868:40
29429,350083000,1983/06/03 04:00:00+00,5500,CONCORD AVE,703,,438:650
29430,350083000,2002/07/03 04:00:00+00,0,CONCORD AVE,703,,859:566
29431,350083000,2002/01/28 05:00:00+00,0,CONCORD AVE,703,,837:763
29432,350083000,1998/10/13 04:00:00+00,84000,CONCORD AVE,703,,735:266
29433,350084000,2018/12/28 05:00:00+00,0,CONCORD AVE,705,,2018:4869
29434,350084000,1980/08/01 04:00:00+00,0,CONCORD AVE,705,,0:0
29435,350084000,1998/09/15 04:00:00+00,19000,CONCORD AVE,705,,732:857
29436,350084000,1996/02/12 05:00:00+00,0,CONCORD AVE,705,,666:399
29437,350084000,2016/06/08 04:00:00+00,0,CONCORD AVE,705,,2016:2049
29438,350084000,1998/09/09 04:00:00+00,0,CONCORD AVE,705,,WB42:283
29439,350084000,2016/07/12 04:00:00+00,63000,CONCORD AVE,705,,2016:2588
29440,350084100,1955/05/14 04:00:00+00,1200,CONCORD AVE,707,,184:12
29441,350084100,2013/08/28 04:00:00+00,0,CONCORD AVE,707,,W2013:343
29442,350084100,1985/03/22 04:00:00+00,0,CONCORD AVE,707,,WB28:361
